2009;08;1
2011;11;1
2012;02;1
2012;10;2
2013;07;1607
2013;08;97
2013;09;22
2013;10;69
2013;11;77
2013;12;11
2014;01;188
2014;02;35
2014;03;17
2014;04;44
2014;05;1
2014;06;3
2014;07;6
2014;08;5
2014;09;6
2014;10;291
2014;11;76
2014;12;155
2015;01;13
